HEADER|V0.3|2884|20240904|321313|2
000685|2024-01-16|其它上市|1475111351|0|1253962161| | |147511|1475111400|1253962161|1253962161|1475111351|0|0|0|0
000686|2017-09-04|其它上市|2340452915|0|2340452915| | |234045|2340452900|2340452915|2340452915|2340452915|0|0|0|0
000688|2023-12-29|债转股|1117698861|0|1117694569| | |111770|1117698900|1117694569|1117694541|1117698861|0|0|0|0
000690|2024-06-30|定期报告|2175887862|0|2174470945| | |217589|2175887900|2174470945|2174470945|2175887862|0|0|0|0
000691|2021-07-22|其它上市|323270000|0|323270000| | |32327|323270000|323270000|323270000|323270000|0|0|0|0
000692|2024-06-30|定期报告|532832976|0|532832976| | |53283|532833000|532832976|532832976|532832976|0|0|0|0
000695|2024-06-30|定期报告|222147539|0|221720364| | |22215|222147500|221720364|221720364|222147539|0|0|0|0
000697|2024-06-30|定期报告|873100876|0|590896429| | |87310|873100900|590896429|563989885|873100876|0|0|0|0
000698|2022-06-30|定期报告|819514395|0|785710473| | |81951|819514400|785710473|785710473|819514395|0|0|0|0
000700|2023-06-01|债转股|918015389|0|918015389| | |91802|918015400|918015389|918015389|918015389|0|0|0|0
000701|2024-07-11|回购|675807106|0|640314898| | |67581|675807100|640314898|640314898|675807106|0|0|0|0
000702|2023-07-13|增发|346624948|0|266634576| | |34662|346624900|266634576|266634576|346624948|0|0|0|0
000703|2024-06-18|债转股|3666302381|0|3647335850| | |366630|3666302400|3647335850|3647335706|3666302381|0|0|0|0
000705|2024-06-30|定期报告|334123286|0|281965751| | |33412|334123300|281965751|281965751|334123286|0|0|0|0
000707|2021-12-31|定期报告|464145765|0|464144265| | |46415|464145800|464144265|464145765|464145765|0|0|0|0
000708|2024-06-28|债转股|5047156562|0|5047156562| | |504716|5047156600|5047156562|5047156562|5047156562|0|0|0|0
000709|2024-06-30|定期报告|10337121092|0|10335412398| | |1033712|10337121100|10335412398|10335412398|10337121092|0|0|0|0
000710|2024-06-30|定期报告|353521465|0|326879311| | |35352|353521500|326879311|318258593|353521465|0|0|0|0
000711|2024-07-01|其它上市|2856976223|0|1059475588| | |285698|2856976200|1059475588|1058976978|2856976223|0|0|0|0
000712|2024-06-30|定期报告|896000000|0|895151975| | |89600|896000000|895151975|895151975|896000000|0|0|0|0
000713|2022-01-26|其它上市|614014980|0|614014980| | |61402|614015000|614014980|614014980|614014980|0|0|0|0
000715|2020-06-30|定期报告|415718940|0|415057844| | |41572|415718900|415057844|415059494|415718940|0|0|0|0
